:START_ID(Authors),:END_ID(Pubs),:TYPE
20057,10940,Autoria
20101,10940,Autoria
20102,10940,Autoria
20103,10941,Autoria
20104,10941,Autoria
20105,10941,Autoria
20106,10942,Autoria
20104,10942,Autoria
20107,10942,Autoria
20108,10943,Autoria
20109,10943,Autoria
20110,10943,Autoria
20111,10944,Autoria
20112,10944,Autoria
20113,10945,Autoria
14298,10946,Autoria
20114,10946,Autoria
20115,10947,Autoria
20116,10947,Autoria
20117,10948,Autoria
20118,10949,Autoria
20119,10949,Autoria
20016,10949,Autoria
20120,10950,Autoria
20121,10950,Autoria
20122,10951,Autoria
20123,10951,Autoria
20124,10952,Autoria
20125,10952,Autoria
20126,10953,Autoria
20127,10953,Autoria
20128,10954,Autoria
20129,10955,Autoria
20130,10955,Autoria
20131,10955,Autoria
20132,10956,Autoria
20133,10956,Autoria
20134,10956,Autoria
20135,10956,Autoria
20136,10956,Autoria
20107,10956,Autoria
20137,10957,Autoria
20138,10957,Autoria
20139,10958,Autoria
20140,10958,Autoria
20141,10959,Autoria
20142,10959,Autoria
20143,10959,Autoria
20144,10960,Autoria
20145,10960,Autoria
20146,10961,Autoria
20147,10962,Autoria
20148,10963,Autoria
20149,10963,Autoria
20150,10963,Autoria
20151,10964,Autoria
20152,10964,Autoria
9089,10965,Autoria
9090,10965,Autoria
20153,10965,Autoria
20154,10966,Autoria
20155,10966,Autoria
20017,10966,Autoria
20156,10967,Autoria
20157,10967,Autoria
20158,10968,Autoria
15377,10968,Autoria
5137,10969,Autoria
20159,10969,Autoria
20150,10970,Autoria
20160,10971,Autoria
20161,10971,Autoria
20162,10971,Autoria
20163,10971,Autoria
20164,10972,Autoria
20165,10973,Autoria
20166,10974,Autoria
20167,10975,Autoria
20132,10975,Autoria
20107,10975,Autoria
20168,10976,Autoria
20169,10977,Autoria
20170,10977,Autoria
20010,10978,Autoria
20171,10978,Autoria
8744,10979,Autoria
1855,10979,Autoria
20172,10980,Autoria
20173,10981,Autoria
20107,10981,Autoria
20011,10982,Autoria
11144,10982,Autoria
19999,10982,Autoria
20174,10983,Autoria
20107,10983,Autoria
727,10984,Autoria
10714,10984,Autoria
13263,10984,Autoria
9773,10984,Autoria
20107,10985,Autoria
20175,10985,Autoria
20176,10985,Autoria
20177,10985,Autoria
1906,10986,Autoria
20178,10986,Autoria
20179,10987,Autoria
20180,10988,Autoria
20181,10988,Autoria
20182,10989,Autoria
20183,10990,Autoria
20184,10990,Autoria
20185,10990,Autoria
20186,10990,Autoria
20092,10991,Autoria
20172,10991,Autoria
20187,10991,Autoria
20188,10992,Autoria
20189,10992,Autoria
20190,10993,Autoria
20191,10993,Autoria
20192,10993,Autoria
20193,10994,Autoria
20194,10994,Autoria
20195,10994,Autoria
20196,10994,Autoria
20197,10995,Autoria
20198,10996,Autoria
18974,10996,Autoria
20199,10997,Autoria
20200,10998,Autoria
20201,10999,Autoria
20202,10999,Autoria
20203,11000,Autoria
20204,11000,Autoria
20205,11001,Autoria
20206,11001,Autoria
20207,11001,Autoria
4572,11001,Autoria
20208,11002,Autoria
20209,11002,Autoria
20210,11003,Autoria
20211,11004,Autoria
20212,11004,Autoria
20213,11004,Autoria
20214,11005,Autoria
20215,11006,Autoria
20216,11007,Autoria
20217,11007,Autoria
20218,11007,Autoria
20219,11007,Autoria
20220,11008,Autoria
14450,11008,Autoria
20221,11008,Autoria
20222,11009,Autoria
20223,11009,Autoria
20224,11010,Autoria
20017,11010,Autoria
20225,11010,Autoria
20092,11011,Autoria
20226,11011,Autoria
20227,11012,Autoria
20228,11012,Autoria
20229,11012,Autoria
20230,11013,Autoria
20129,11014,Autoria
20231,11015,Autoria
20232,11015,Autoria
20233,11016,Autoria
20234,11016,Autoria
20235,11016,Autoria
20236,11016,Autoria
20237,11017,Autoria
20238,11017,Autoria
20239,11017,Autoria
20240,11018,Autoria
20241,11019,Autoria
20242,11019,Autoria
20243,11020,Autoria
20244,11020,Autoria
20245,11021,Autoria
20166,11021,Autoria
20151,11022,Autoria
20246,11023,Autoria
20005,11023,Autoria
20006,11023,Autoria
19982,11024,Autoria
20247,11024,Autoria
20211,11024,Autoria
20248,11025,Autoria
20249,11025,Autoria
20250,11025,Autoria
20251,11025,Autoria
20252,11026,Autoria
20253,11026,Autoria
20254,11026,Autoria
20255,11027,Autoria
14696,11027,Autoria
10203,11027,Autoria
20256,11028,Autoria
20257,11028,Autoria
20258,11029,Autoria
20129,11030,Autoria
20131,11030,Autoria
20259,11030,Autoria
20260,11031,Autoria
20261,11031,Autoria
20262,11031,Autoria
20226,11032,Autoria
20092,11032,Autoria
20263,11033,Autoria
20104,11033,Autoria
20107,11033,Autoria
20264,11034,Autoria
20265,11034,Autoria
20266,11035,Autoria
20267,11036,Autoria
20268,11036,Autoria
20269,11036,Autoria
20270,11037,Autoria
20271,11037,Autoria
20256,11038,Autoria
20272,11038,Autoria
20273,11039,Autoria
19979,11039,Autoria
20274,11040,Autoria
20275,11040,Autoria
20276,11041,Autoria
20277,11041,Autoria
20278,11042,Autoria
20279,11042,Autoria
20280,11043,Autoria
20281,11044,Autoria
20282,11044,Autoria
20283,11044,Autoria
20284,11045,Autoria
20285,11046,Autoria
20286,11046,Autoria
20287,11047,Autoria
20288,11047,Autoria
20057,11047,Autoria
20289,11047,Autoria
20290,11048,Autoria
20291,11048,Autoria
20107,11049,Autoria
20292,11049,Autoria
20175,11049,Autoria
20176,11049,Autoria
20177,11049,Autoria
20058,11050,Autoria
20293,11050,Autoria
20057,11050,Autoria
20294,11051,Autoria
20295,11051,Autoria
20040,11052,Autoria
20296,11053,Autoria
20297,11053,Autoria
20298,11053,Autoria
20299,11053,Autoria
20290,11054,Autoria
20291,11054,Autoria
20057,11055,Autoria
20300,11055,Autoria
20301,11055,Autoria
20302,11056,Autoria
20303,11056,Autoria
20304,11056,Autoria
20256,11057,Autoria
20305,11057,Autoria
20306,11058,Autoria
20307,11058,Autoria
20308,11059,Autoria
20076,11060,Autoria
20309,11061,Autoria
20310,11061,Autoria
20311,11062,Autoria
20312,11062,Autoria
20313,11063,Autoria
20314,11063,Autoria
20315,11063,Autoria
20114,11064,Autoria
20316,11065,Autoria
20317,11065,Autoria
20210,11065,Autoria
20318,11066,Autoria
20030,11066,Autoria
20319,11066,Autoria
20048,11067,Autoria
20216,11067,Autoria
20320,11067,Autoria
20321,11067,Autoria
20322,11068,Autoria
20323,11069,Autoria
20324,11070,Autoria
20325,11070,Autoria
20326,11071,Autoria
20327,11072,Autoria
20328,11073,Autoria
20329,11074,Autoria
20330,11075,Autoria
20331,11076,Autoria
20332,11076,Autoria
20333,11076,Autoria
20334,11077,Autoria
20335,11078,Autoria
20336,11079,Autoria
20337,11080,Autoria
20338,11080,Autoria
20339,11081,Autoria
20340,11082,Autoria
20341,11083,Autoria
20342,11084,Autoria
20343,11085,Autoria
20344,11086,Autoria
20345,11086,Autoria
20346,11087,Autoria
20347,11087,Autoria
20348,11087,Autoria
20349,11088,Autoria
20350,11089,Autoria
20351,11090,Autoria
20352,11091,Autoria
20353,11092,Autoria
20354,11092,Autoria
20355,11093,Autoria
20356,11094,Autoria
20357,11095,Autoria
20358,11096,Autoria
733,11096,Autoria
20359,11096,Autoria
20360,11097,Autoria
20361,11098,Autoria
20362,11099,Autoria
20363,11100,Autoria
20363,11101,Autoria
20364,11102,Autoria
20355,11102,Autoria
20338,11102,Autoria
20365,11103,Autoria
20362,11103,Autoria
20366,11103,Autoria
20367,11104,Autoria
20368,11105,Autoria
20369,11106,Autoria
20370,11107,Autoria
20371,11107,Autoria
20359,11108,Autoria
20372,11108,Autoria
15793,11108,Autoria
20373,11108,Autoria
20349,11109,Autoria
20374,11109,Autoria
20375,11110,Autoria
20376,11111,Autoria
20377,11112,Autoria
20372,11113,Autoria
15793,11113,Autoria
20378,11114,Autoria
4604,11115,Autoria
20379,11115,Autoria
20380,11116,Autoria
20381,11117,Autoria
20382,11117,Autoria
20383,11118,Autoria
20384,11118,Autoria
20385,11118,Autoria
20386,11119,Autoria
20387,11120,Autoria
20388,11121,Autoria
20389,11121,Autoria
20390,11122,Autoria
7034,11123,Autoria
7035,11123,Autoria
20391,11124,Autoria
20392,11125,Autoria
20393,11126,Autoria
20394,11126,Autoria
20395,11127,Autoria
20395,11128,Autoria
20396,11128,Autoria
20397,11128,Autoria
20398,11129,Autoria
20399,11130,Autoria
20400,11131,Autoria
20401,11132,Autoria
731,11132,Autoria
20402,11132,Autoria
20403,11133,Autoria
20404,11133,Autoria
20405,11134,Autoria
20406,11135,Autoria
20407,11136,Autoria
20408,11136,Autoria
20409,11137,Autoria
20410,11137,Autoria
20353,11138,Autoria
20354,11138,Autoria
20411,11139,Autoria
20412,11140,Autoria
20374,11141,Autoria
20348,11142,Autoria
20413,11143,Autoria
20337,11144,Autoria
20338,11144,Autoria
20414,11145,Autoria
15793,11146,Autoria
20359,11146,Autoria
20373,11146,Autoria
20415,11146,Autoria
20416,11147,Autoria
20395,11148,Autoria
20396,11148,Autoria
20397,11148,Autoria
20374,11149,Autoria
20338,11149,Autoria
20395,11150,Autoria
20396,11150,Autoria
20397,11150,Autoria
7006,11151,Autoria
20417,11152,Autoria
20358,11152,Autoria
20418,11153,Autoria
20419,11154,Autoria
20420,11155,Autoria
20421,11156,Autoria
20422,11157,Autoria
20423,11157,Autoria
20395,11158,Autoria
20396,11158,Autoria
20397,11158,Autoria
7035,11159,Autoria
8956,11160,Autoria
20424,11161,Autoria
20374,11162,Autoria
20338,11162,Autoria
20425,11163,Autoria
20426,11164,Autoria
20427,11164,Autoria
3890,11164,Autoria
20428,11165,Autoria
20429,11166,Autoria
20430,11167,Autoria
4962,11168,Autoria
7034,11169,Autoria
2992,11169,Autoria
20431,11170,Autoria
20432,11170,Autoria
20433,11170,Autoria
20434,11170,Autoria
733,11171,Autoria
20435,11171,Autoria
20436,11172,Autoria
20395,11173,Autoria
20396,11173,Autoria
20397,11173,Autoria
20437,11174,Autoria
20438,11174,Autoria
20439,11174,Autoria
7004,11175,Autoria
7106,11175,Autoria
20437,11176,Autoria
15793,11176,Autoria
20430,11176,Autoria
20370,11176,Autoria
20413,11176,Autoria
20440,11177,Autoria
20441,11178,Autoria
20395,11179,Autoria
20396,11179,Autoria
20397,11179,Autoria
20442,11180,Autoria
20396,11180,Autoria
20443,11181,Autoria
20444,11182,Autoria
20445,11183,Autoria
20446,11184,Autoria
20447,11184,Autoria
20448,11185,Autoria
20449,11186,Autoria
20450,11186,Autoria
12649,11186,Autoria
20451,11186,Autoria
20452,11187,Autoria
20449,11188,Autoria
20453,11188,Autoria
20454,11188,Autoria
20455,11188,Autoria
20450,11189,Autoria
20449,11189,Autoria
12649,11189,Autoria
12649,11190,Autoria
20450,11190,Autoria
20456,11190,Autoria
20457,11190,Autoria
20449,11190,Autoria
20458,11191,Autoria
20459,11191,Autoria
20460,11192,Autoria
20461,11192,Autoria
20462,11192,Autoria
20463,11192,Autoria
20464,11193,Autoria
20465,11193,Autoria
20466,11194,Autoria
20467,11195,Autoria
20468,11196,Autoria
20469,11196,Autoria
20470,11197,Autoria
20471,11197,Autoria
20466,11198,Autoria
20470,11198,Autoria
20472,11199,Autoria
20473,11199,Autoria
20474,11199,Autoria
20475,11199,Autoria
20466,11200,Autoria
20470,11200,Autoria
20476,11201,Autoria
20477,11202,Autoria
20478,11202,Autoria
20466,11203,Autoria
20470,11203,Autoria
20466,11204,Autoria
20479,11205,Autoria
20480,11206,Autoria
20481,11207,Autoria
20466,11208,Autoria
20482,11209,Autoria
20483,11210,Autoria
20478,11210,Autoria
20484,11211,Autoria
20485,11212,Autoria
20486,11213,Autoria
20487,11214,Autoria
20488,11215,Autoria
20489,11215,Autoria
20490,11216,Autoria
20491,11217,Autoria
20492,11218,Autoria
20493,11219,Autoria
20494,11219,Autoria
20495,11220,Autoria
20496,11220,Autoria
20484,11221,Autoria
20497,11222,Autoria
20498,11223,Autoria
20493,11224,Autoria
20499,11225,Autoria
20500,11225,Autoria
20501,11226,Autoria
20502,11227,Autoria
3378,11227,Autoria
11712,11228,Autoria
20503,11228,Autoria
11711,11228,Autoria
1474,11228,Autoria
20504,11229,Autoria
20505,11229,Autoria
20506,11230,Autoria
20507,11230,Autoria
20508,11231,Autoria
20509,11231,Autoria
20503,11232,Autoria
1474,11232,Autoria
20510,11233,Autoria
20511,11234,Autoria
20512,11235,Autoria
20513,11235,Autoria
20514,11235,Autoria
20515,11235,Autoria
3759,11236,Autoria
2764,11236,Autoria
3493,11236,Autoria
1427,11237,Autoria
6008,11237,Autoria
20516,11237,Autoria
20517,11237,Autoria
20518,11237,Autoria
20086,11237,Autoria
1364,11237,Autoria
20519,11238,Autoria
20520,11238,Autoria
20521,11239,Autoria
20522,11239,Autoria
20523,11240,Autoria
20524,11241,Autoria
20525,11241,Autoria
20526,11242,Autoria
8977,11243,Autoria
20527,11243,Autoria
20508,11244,Autoria
3378,11244,Autoria
20528,11245,Autoria
20529,11246,Autoria
20530,11246,Autoria
20530,11247,Autoria
4725,11247,Autoria
20531,11247,Autoria
20513,11247,Autoria
20532,11248,Autoria
20533,11248,Autoria
20506,11248,Autoria
20534,11249,Autoria
20535,11249,Autoria
20536,11250,Autoria
20537,11250,Autoria
20538,11251,Autoria
20539,11251,Autoria
20540,11251,Autoria
20541,11251,Autoria
20542,11252,Autoria
20543,11252,Autoria
10922,11252,Autoria
20544,11252,Autoria
16164,11253,Autoria
16163,11253,Autoria
16087,11253,Autoria
11323,11253,Autoria
20545,11254,Autoria
20546,11255,Autoria
20547,11255,Autoria
20548,11255,Autoria
6293,11256,Autoria
6434,11256,Autoria
20549,11256,Autoria
20550,11256,Autoria
20551,11257,Autoria
20552,11257,Autoria
20553,11258,Autoria
20554,11258,Autoria
20555,11258,Autoria
6279,11258,Autoria
10922,11259,Autoria
20556,11260,Autoria
20557,11260,Autoria
20558,11260,Autoria
20559,11260,Autoria
20560,11261,Autoria
20561,11261,Autoria
20562,11261,Autoria
20563,11262,Autoria
20564,11262,Autoria
20565,11262,Autoria
20566,11262,Autoria
20567,11263,Autoria
20568,11263,Autoria
20569,11264,Autoria
20570,11264,Autoria
20571,11264,Autoria
20572,11265,Autoria
20573,11265,Autoria
20574,11265,Autoria
20575,11265,Autoria
20576,11265,Autoria
20577,11265,Autoria
20578,11266,Autoria
5216,11267,Autoria
5121,11267,Autoria
20579,11268,Autoria
20580,11268,Autoria
20581,11268,Autoria
20582,11269,Autoria
20583,11269,Autoria
5121,11269,Autoria
20584,11270,Autoria
20585,11270,Autoria
20586,11270,Autoria
20587,11270,Autoria
4920,11271,Autoria
4921,11271,Autoria
3922,11271,Autoria
20588,11272,Autoria
20589,11272,Autoria
20590,11272,Autoria
19834,11273,Autoria
17895,11273,Autoria
20591,11274,Autoria
20592,11274,Autoria
20593,11275,Autoria
20594,11275,Autoria
20595,11275,Autoria
20596,11276,Autoria
20597,11276,Autoria
20598,11276,Autoria
20599,11276,Autoria
20600,11276,Autoria
20601,11277,Autoria
20602,11277,Autoria
20603,11277,Autoria
20604,11277,Autoria
20605,11278,Autoria
20606,11278,Autoria
20607,11278,Autoria
20608,11279,Autoria
20609,11279,Autoria
20610,11279,Autoria
20611,11280,Autoria
20612,11280,Autoria
20613,11281,Autoria
20614,11282,Autoria
12186,11282,Autoria
8347,11283,Autoria
8346,11283,Autoria
8348,11283,Autoria
11939,11283,Autoria
20615,11284,Autoria
20616,11284,Autoria
20617,11284,Autoria
20618,11284,Autoria
19107,11284,Autoria
20619,11285,Autoria
20620,11285,Autoria
20621,11285,Autoria
20622,11285,Autoria
20623,11286,Autoria
20624,11286,Autoria
20625,11287,Autoria
20626,11288,Autoria
20627,11289,Autoria
20628,11289,Autoria
20629,11289,Autoria
20630,11290,Autoria
20631,11290,Autoria
20612,11290,Autoria
5121,11290,Autoria
20632,11291,Autoria
20633,11291,Autoria
20634,11292,Autoria
12794,11292,Autoria
12796,11292,Autoria
20635,11293,Autoria
20636,11293,Autoria
17318,11293,Autoria
20637,11293,Autoria
20638,11294,Autoria
6839,11294,Autoria
20639,11294,Autoria
20640,11295,Autoria
20641,11295,Autoria
20642,11295,Autoria
20643,11296,Autoria
20644,11297,Autoria
20645,11297,Autoria
20646,11298,Autoria
20647,11298,Autoria
20648,11298,Autoria
20649,11299,Autoria
13244,11299,Autoria
20650,11300,Autoria
16014,11300,Autoria
16016,11300,Autoria
20651,11301,Autoria
20652,11301,Autoria
20653,11301,Autoria
9861,11302,Autoria
20654,11302,Autoria
20655,11302,Autoria
20656,11303,Autoria
3940,11304,Autoria
20657,11304,Autoria
20658,11305,Autoria
20659,11305,Autoria
6157,11305,Autoria
20660,11306,Autoria
20661,11306,Autoria
20662,11306,Autoria
3429,11306,Autoria
20663,11307,Autoria
5216,11307,Autoria
20664,11307,Autoria
20665,11308,Autoria
20666,11308,Autoria
20583,11308,Autoria
5121,11308,Autoria
5122,11308,Autoria
20667,11309,Autoria
20668,11309,Autoria
20669,11310,Autoria
20670,11310,Autoria
6959,11310,Autoria
20671,11311,Autoria
20672,11311,Autoria
20673,11312,Autoria
20674,11312,Autoria
20675,11313,Autoria
20676,11314,Autoria
20677,11314,Autoria
5121,11314,Autoria
5122,11314,Autoria
20611,11315,Autoria
20612,11315,Autoria
20678,11316,Autoria
20679,11316,Autoria
20680,11316,Autoria
3940,11317,Autoria
20681,11317,Autoria
20682,11318,Autoria
20683,11318,Autoria
20684,11319,Autoria
20685,11319,Autoria
20686,11319,Autoria
20687,11319,Autoria
20688,11319,Autoria
20689,11319,Autoria
20690,11319,Autoria
20691,11319,Autoria
20692,11320,Autoria
20693,11320,Autoria
20694,11320,Autoria
20695,11320,Autoria
20696,11321,Autoria
20602,11321,Autoria
20697,11322,Autoria
20698,11322,Autoria
20699,11322,Autoria
20700,11323,Autoria
20701,11323,Autoria
20702,11324,Autoria
20663,11325,Autoria
5216,11325,Autoria
20664,11325,Autoria
20703,11326,Autoria
20704,11326,Autoria
20705,11326,Autoria
20706,11326,Autoria
20707,11327,Autoria
5216,11327,Autoria
20664,11327,Autoria
1064,11328,Autoria
20708,11329,Autoria
20709,11329,Autoria
20710,11329,Autoria
20711,11329,Autoria
20712,11330,Autoria
20713,11330,Autoria
5449,11330,Autoria
4911,11330,Autoria
20714,11330,Autoria
20715,11331,Autoria
20716,11331,Autoria
20717,11331,Autoria
20718,11332,Autoria
20719,11332,Autoria
20720,11332,Autoria
20721,11332,Autoria
20722,11333,Autoria
20723,11333,Autoria
20724,11333,Autoria
20725,11333,Autoria
16927,11333,Autoria
20726,11334,Autoria
20727,11334,Autoria
20728,11334,Autoria
20729,11334,Autoria
20730,11335,Autoria
20731,11335,Autoria
20732,11335,Autoria
5219,11336,Autoria
20733,11337,Autoria
20734,11337,Autoria
4276,11337,Autoria
20735,11337,Autoria
20736,11337,Autoria
20737,11338,Autoria
8647,11338,Autoria
20738,11339,Autoria
20739,11339,Autoria
20740,11340,Autoria
20741,11340,Autoria
20742,11340,Autoria
20743,11341,Autoria
20744,11341,Autoria
18879,11341,Autoria
20745,11342,Autoria
20746,11342,Autoria
20747,11342,Autoria
9732,11343,Autoria
20748,11343,Autoria
20749,11344,Autoria
20750,11344,Autoria
13027,11344,Autoria
20613,11345,Autoria
20751,11346,Autoria
20752,11346,Autoria
12700,11347,Autoria
20753,11347,Autoria
12701,11347,Autoria
20754,11348,Autoria
20755,11348,Autoria
14737,11348,Autoria
16900,11348,Autoria
20756,11348,Autoria
20757,11349,Autoria
20758,11349,Autoria
20759,11349,Autoria
20760,11349,Autoria
11144,11349,Autoria
20761,11350,Autoria
3046,11350,Autoria
20762,11351,Autoria
20763,11351,Autoria
20764,11352,Autoria
20765,11352,Autoria
20766,11352,Autoria
20767,11353,Autoria
9222,11353,Autoria
5121,11353,Autoria
20768,11354,Autoria
20769,11354,Autoria
20770,11355,Autoria
20771,11355,Autoria
20772,11355,Autoria
20773,11355,Autoria
20774,11356,Autoria
20775,11357,Autoria
20776,11357,Autoria
20777,11357,Autoria
20778,11357,Autoria
20779,11357,Autoria
20780,11357,Autoria
20781,11357,Autoria
20782,11357,Autoria
20783,11358,Autoria
20784,11358,Autoria
20785,11359,Autoria
20786,11359,Autoria
18451,11359,Autoria
20787,11360,Autoria
20788,11360,Autoria
20789,11361,Autoria
20790,11361,Autoria
20791,11361,Autoria
20664,11362,Autoria
20792,11363,Autoria
20793,11363,Autoria
20794,11363,Autoria
196,11363,Autoria
20795,11364,Autoria
20796,11364,Autoria
8110,11364,Autoria
9861,11365,Autoria
20797,11365,Autoria
20798,11366,Autoria
20799,11366,Autoria
20800,11366,Autoria
20801,11367,Autoria
20802,11367,Autoria
20803,11367,Autoria
20804,11368,Autoria
20805,11368,Autoria
20806,11369,Autoria
20807,11369,Autoria
20808,11370,Autoria
20809,11370,Autoria
20810,11370,Autoria
20666,11370,Autoria
5120,11370,Autoria
18879,11370,Autoria
5122,11370,Autoria
20811,11370,Autoria
20812,11370,Autoria
5121,11370,Autoria
20813,11371,Autoria
10000,11371,Autoria
20583,11371,Autoria
5121,11371,Autoria
5122,11371,Autoria
20814,11372,Autoria
20815,11372,Autoria
2638,11372,Autoria
20816,11373,Autoria
20817,11373,Autoria
20818,11373,Autoria
20819,11373,Autoria
20820,11374,Autoria
20821,11374,Autoria
20822,11375,Autoria
20823,11375,Autoria
5216,11375,Autoria
20583,11375,Autoria
20824,11376,Autoria
20825,11376,Autoria
20826,11376,Autoria
3416,11376,Autoria
20827,11376,Autoria
20828,11377,Autoria
20829,11377,Autoria
20830,11377,Autoria
20831,11377,Autoria
20832,11378,Autoria
20833,11378,Autoria
20834,11378,Autoria
20835,11379,Autoria
17135,11379,Autoria
20836,11380,Autoria
20837,11380,Autoria
20838,11381,Autoria
20839,11381,Autoria
20840,11382,Autoria
20841,11383,Autoria
20842,11383,Autoria
20843,11383,Autoria
20844,11383,Autoria
9639,11383,Autoria
20845,11384,Autoria
20846,11384,Autoria
20847,11385,Autoria
20821,11385,Autoria
20848,11385,Autoria
20849,11385,Autoria
20850,11386,Autoria
4477,11386,Autoria
20851,11386,Autoria
20852,11387,Autoria
20853,11387,Autoria
20854,11388,Autoria
20810,11388,Autoria
20855,11388,Autoria
20856,11388,Autoria
20857,11388,Autoria
20858,11388,Autoria
20859,11388,Autoria
18879,11388,Autoria
20812,11388,Autoria
5121,11388,Autoria
20860,11389,Autoria
20861,11389,Autoria
20862,11390,Autoria
20645,11390,Autoria
20863,11391,Autoria
20864,11391,Autoria
20865,11392,Autoria
20866,11392,Autoria
20867,11392,Autoria
19097,11392,Autoria
20868,11392,Autoria
6959,11392,Autoria
20869,11393,Autoria
17318,11393,Autoria
20870,11393,Autoria
20571,11393,Autoria
20871,11394,Autoria
20872,11394,Autoria
20873,11394,Autoria
20874,11395,Autoria
20875,11395,Autoria
4479,11395,Autoria
20876,11396,Autoria
20877,11397,Autoria
20878,11397,Autoria
20879,11398,Autoria
11968,11398,Autoria
20880,11398,Autoria
20881,11398,Autoria
20836,11399,Autoria
20837,11399,Autoria
20882,11400,Autoria
5070,11400,Autoria
20883,11400,Autoria
5071,11400,Autoria
5072,11400,Autoria
20809,11401,Autoria
20884,11401,Autoria
5120,11401,Autoria
20583,11401,Autoria
20812,11401,Autoria
5121,11401,Autoria
5122,11401,Autoria
20885,11402,Autoria
20886,11402,Autoria
6928,11402,Autoria
20887,11403,Autoria
20740,11403,Autoria
20888,11403,Autoria
20889,11403,Autoria
20890,11404,Autoria
5121,11404,Autoria
5122,11404,Autoria
20891,11405,Autoria
20892,11405,Autoria
20893,11405,Autoria
20894,11405,Autoria
2639,11405,Autoria
20895,11406,Autoria
20896,11406,Autoria
20614,11407,Autoria
12186,11407,Autoria
5101,11408,Autoria
20897,11408,Autoria
11611,11408,Autoria
5195,11409,Autoria
20898,11410,Autoria
20899,11411,Autoria
20900,11412,Autoria
20901,11412,Autoria
20902,11412,Autoria
20898,11413,Autoria
20903,11414,Autoria
20904,11414,Autoria
20905,11415,Autoria
20906,11416,Autoria
20907,11416,Autoria
20908,11417,Autoria
20909,11417,Autoria
20910,11418,Autoria
20911,11418,Autoria
20912,11419,Autoria
20913,11420,Autoria
20914,11420,Autoria
20915,11421,Autoria
20916,11422,Autoria
20917,11422,Autoria
20918,11422,Autoria
20919,11423,Autoria
20920,11423,Autoria
20921,11424,Autoria
20922,11424,Autoria
20923,11424,Autoria
20924,11425,Autoria
20925,11426,Autoria
20926,11426,Autoria
20927,11427,Autoria
20928,11427,Autoria
20929,11428,Autoria
20930,11428,Autoria
20931,11429,Autoria
7538,11429,Autoria
7539,11429,Autoria
20932,11429,Autoria
20933,11429,Autoria
20934,11430,Autoria
20935,11431,Autoria
20936,11431,Autoria
20937,11431,Autoria
20938,11432,Autoria
20939,11432,Autoria
20940,11433,Autoria
20941,11434,Autoria
20942,11435,Autoria
20943,11435,Autoria
20944,11435,Autoria
20945,11435,Autoria
20946,11436,Autoria
20947,11437,Autoria
20948,11437,Autoria
20949,11437,Autoria
20950,11438,Autoria
20951,11438,Autoria
1854,11438,Autoria
20952,11439,Autoria
20953,11440,Autoria
20954,11440,Autoria
20955,11440,Autoria
20956,11441,Autoria
20957,11441,Autoria
20958,11441,Autoria
20959,11442,Autoria
20960,11442,Autoria
20961,11443,Autoria
20962,11443,Autoria
20963,11443,Autoria
20964,11443,Autoria
20965,11443,Autoria
20966,11444,Autoria
20967,11445,Autoria
20968,11445,Autoria
20969,11446,Autoria
20970,11446,Autoria
20971,11446,Autoria
20972,11447,Autoria
20973,11447,Autoria
20974,11447,Autoria
20975,11448,Autoria
20976,11448,Autoria
20977,11448,Autoria
20978,11449,Autoria
20979,11449,Autoria
20980,11450,Autoria
2929,11450,Autoria
20981,11450,Autoria
20982,11450,Autoria
20983,11451,Autoria
20984,11452,Autoria
2929,11452,Autoria
20985,11453,Autoria
20981,11454,Autoria
20986,11455,Autoria
20915,11455,Autoria
20987,11455,Autoria
20988,11456,Autoria
20989,11456,Autoria
2353,11457,Autoria
2352,11457,Autoria
20990,11458,Autoria
20991,11458,Autoria
20992,11458,Autoria
20993,11459,Autoria
20994,11460,Autoria
20995,11460,Autoria
20996,11461,Autoria
20997,11461,Autoria
20998,11462,Autoria
20999,11462,Autoria
21000,11462,Autoria
21001,11463,Autoria
21002,11464,Autoria
21003,11465,Autoria
21004,11465,Autoria
21005,11465,Autoria
21006,11465,Autoria
21007,11466,Autoria
21008,11467,Autoria
21009,11467,Autoria
21010,11467,Autoria
20975,11467,Autoria
21011,11468,Autoria
21012,11468,Autoria
21013,11468,Autoria
7538,11468,Autoria
20931,11468,Autoria
7539,11468,Autoria
20932,11468,Autoria
20933,11468,Autoria
21014,11468,Autoria
21015,11469,Autoria
21016,11469,Autoria
21017,11469,Autoria
21018,11469,Autoria
21019,11469,Autoria
21020,11470,Autoria
21021,11470,Autoria
21022,11470,Autoria
21023,11470,Autoria
20980,11471,Autoria
20981,11471,Autoria
2929,11471,Autoria
21024,11471,Autoria
21025,11472,Autoria
21026,11473,Autoria
21027,11474,Autoria
21028,11474,Autoria
9861,11475,Autoria
21029,11475,Autoria
20655,11475,Autoria
13139,11476,Autoria
21030,11476,Autoria
21031,11476,Autoria
14951,11477,Autoria
21032,11477,Autoria
21033,11478,Autoria
21034,11478,Autoria
21035,11478,Autoria
21036,11478,Autoria
21037,11479,Autoria
21038,11479,Autoria
21039,11479,Autoria
21040,11479,Autoria
21041,11480,Autoria
21042,11481,Autoria
21043,11482,Autoria
21044,11482,Autoria
21045,11482,Autoria
21046,11483,Autoria
21047,11483,Autoria
21048,11483,Autoria
21049,11483,Autoria
21050,11484,Autoria
21051,11484,Autoria
21052,11484,Autoria
21053,11484,Autoria
21054,11485,Autoria
